holiday,workingday,temp,atemp,humidity,windspeed,casual,registered,hour,weekday,month,W1,W2,W3,autumn,spring,summer,winter,CountClass
0,1,25.42,31.06,29,39.0007,16,146,19,5,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,19.68,23.485,55,8.9981,69,208,19,7,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,1,13.12,17.425,70,0.0,5,123,19,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,16.4,20.455,40,12.998,149,360,14,7,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,1,22.96,26.515,100,11.0014,8,132,18,3,10,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0,13.12,13.635,26,36.9974,4,29,21,6,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,8.2,10.605,80,8.9981,9,247,7,3,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1,19.68,23.485,77,11.0014,4,7,1,3,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,17.22,21.21,71,11.0014,1,6,5,6,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,21.32,25.0,88,0.0,34,453,8,4,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0,1,10.66,12.12,87,16.9979,5,136,9,3,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,34.44,38.635,41,0.0,32,139,12,4,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,19.68,23.485,44,26.0027,0,26,5,5,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,31.16,34.09,45,19.0012,183,242,16,6,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,36.9,40.91,39,19.9995,197,253,16,6,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,26.24,30.305,65,12.998,33,171,14,4,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,1,22.14,25.76,52,8.9981,15,144,22,1,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,28.7,33.335,84,0.0,1,6,3,3,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,22.14,25.76,68,19.0012,3,55,6,2,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,26.24,31.06,41,0.0,48,131,15,3,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,18.86,22.725,24,16.9979,50,188,15,5,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0,10.66,12.88,60,15.0013,26,202,12,7,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,1,14.76,16.665,76,19.0012,0,3,3,2,12,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1,15.58,19.695,29,31.0009,10,235,20,4,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,1,13.12,15.91,87,12.998,4,87,20,3,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,20.5,24.24,88,12.998,1,24,5,5,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,25.42,30.305,65,11.0014,22,25,3,7,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,22.14,25.76,88,12.998,14,260,7,3,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,1,22.14,25.76,94,8.9981,11,161,18,3,10,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1,18.86,22.725,72,8.9981,68,109,0,1,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,30.34,34.85,66,7.0015,19,53,23,1,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,9.02,10.605,60,15.0013,11,233,7,4,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,1,27.06,31.06,74,7.0015,0,10,4,2,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,22.96,26.515,94,7.0015,2,11,2,5,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,9.84,12.88,87,7.0015,8,147,17,3,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,8.2,8.335,44,27.9993,0,2,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,28.7,32.575,61,12.998,8,52,0,3,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,4.1,5.305,36,15.0013,2,66,21,2,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,22.14,25.76,83,23.9994,16,90,10,2,9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,1,18.04,21.97,100,8.9981,4,29,12,3,12,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1,16.4,20.455,76,0.0,15,300,19,1,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,18.04,21.97,82,16.9979,21,68,2,7,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,11.48,13.635,56,12.998,3,47,20,7,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,9.02,12.88,75,6.0032,0,6,1,1,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,13.94,15.91,87,16.9979,6,112,16,3,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,29.52,34.85,74,8.9981,11,68,1,6,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,32.8,37.88,55,7.0015,54,162,11,4,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,17.22,21.21,77,23.9994,11,41,0,7,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,29.52,33.335,54,16.9979,37,114,13,4,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,14.76,16.665,62,19.0012,6,274,9,4,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0,1,29.52,32.575,37,8.9981,56,232,20,4,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,13.94,16.665,66,8.9981,1,39,5,4,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,16.4,20.455,76,0.0,12,169,20,2,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,13.12,15.91,66,12.998,22,56,10,2,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,10.66,15.15,87,0.0,3,23,7,7,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,9.84,12.12,75,8.9981,3,61,16,2,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,16.4,20.455,37,7.0015,36,275,16,5,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0,13.94,15.15,29,27.9993,47,127,15,6,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,17.22,21.21,77,7.0015,7,43,2,7,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,18.86,22.725,100,11.0014,0,3,5,3,12,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1,26.24,31.06,53,16.9979,68,175,14,3,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0,1,18.86,22.725,67,23.9994,27,603,8,4,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,1,24.6,31.06,33,19.9995,29,136,20,1,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,27.88,31.82,79,7.0015,1,11,4,1,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,17.22,21.21,71,6.0032,25,104,10,2,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,22.14,25.76,94,7.0015,26,363,9,5,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0,1,24.6,27.275,88,8.9981,25,97,22,5,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,25.42,31.06,35,15.0013,197,284,18,6,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0,1,13.94,15.15,53,22.0028,8,65,11,3,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,9.02,10.605,69,16.9979,0,1,4,2,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,28.7,33.335,79,19.0012,7,203,6,3,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,21.32,25.0,63,8.9981,28,58,8,7,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,32.8,37.88,55,0.0,71,215,20,1,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,15.58,19.695,62,15.0013,20,73,23,6,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,15.58,19.695,0,15.0013,1,36,7,4,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,13.94,15.91,93,19.0012,5,26,10,3,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,14.76,16.665,34,27.9993,27,174,12,5,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1,9.84,12.12,81,8.9981,1,7,5,3,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,26.24,30.305,73,8.9981,5,5,4,6,8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,18.04,21.97,44,19.0012,11,161,11,3,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,14.76,17.425,93,12.998,0,2,4,4,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,28.7,32.575,48,12.998,90,214,11,5,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,24.6,31.06,33,31.0009,242,230,14,6,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,1,8.2,9.09,32,23.9994,10,213,8,2,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1,30.34,34.09,58,8.9981,69,203,13,2,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,1,27.88,31.06,26,16.9979,58,190,13,5,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,1,26.24,31.06,29,0.0,55,212,12,3,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1,27.06,29.545,89,12.998,22,94,15,2,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1,22.96,26.515,88,15.0013,37,109,13,1,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,22.96,26.515,73,0.0,16,86,0,5,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,7.38,9.09,43,12.998,0,2,3,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,36.9,42.425,42,0.0,47,136,11,3,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,20.5,24.24,82,0.0,9,186,6,4,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,20.5,24.24,68,7.0015,6,29,7,7,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,18.86,22.725,14,27.9993,10,21,1,6,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,12.3,16.665,70,0.0,0,3,4,2,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,25.42,30.305,69,15.0013,61,191,11,1,9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,12.3,14.395,39,15.0013,16,94,21,6,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,25.42,31.06,46,27.9993,51,264,16,1,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,18.86,22.725,88,0.0,15,63,1,7,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,18.86,22.725,72,26.0027,1,60,23,2,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,31.98,37.12,59,12.998,22,139,23,2,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,13.12,16.665,81,8.9981,84,100,12,6,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1,26.24,29.545,78,8.9981,3,46,5,3,8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,31.16,33.335,37,15.0013,250,346,15,6,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,31.16,33.335,27,8.9981,47,265,16,3,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,0,33.62,38.635,52,11.0014,170,281,11,7,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,13.94,16.665,66,11.0014,5,99,22,3,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,12.3,15.91,65,6.0032,5,16,1,5,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,18.86,22.725,55,19.9995,31,308,8,1,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0,1,37.72,40.91,29,11.0014,64,317,16,2,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,18.86,22.725,72,11.0014,28,80,0,6,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,27.88,31.82,51,0.0,51,100,23,5,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,33.62,37.12,43,7.0015,67,136,13,2,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,10.66,12.88,70,12.998,2,37,0,7,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,19.68,23.485,82,8.9981,26,212,20,2,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0,1,17.22,21.21,50,16.9979,6,345,7,5,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,1,27.06,31.06,61,15.0013,33,247,20,4,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0,5.74,10.605,46,0.0,3,14,2,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,22.96,26.515,52,0.0,82,197,22,6,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,20.5,24.24,72,22.0028,12,60,0,5,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,12.3,15.15,65,8.9981,4,83,22,1,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,18.86,22.725,55,0.0,3,14,1,4,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,13.94,16.665,49,0.0,5,127,22,2,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,22.96,26.515,73,15.0013,43,770,18,3,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,1,4.92,6.82,50,12.998,7,198,9,1,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1,10.66,12.12,48,19.0012,1,43,0,4,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,20.5,24.24,100,7.0015,0,3,5,3,10,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1,29.52,34.09,62,16.9979,41,112,11,1,8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,18.86,22.725,59,12.998,17,39,2,6,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,21.32,25.0,100,0.0,11,21,3,7,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,28.7,33.335,79,7.0015,10,50,2,6,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,15.58,19.695,54,12.998,4,20,0,1,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,12.3,15.15,70,11.0014,0,3,3,5,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,24.6,27.275,88,8.9981,16,147,14,2,10,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1,14.76,17.425,62,8.9981,24,226,16,5,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,1,24.6,30.305,64,6.0032,56,154,10,4,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,0,28.7,32.575,48,8.9981,228,324,14,7,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,1,22.14,25.76,60,12.998,7,11,1,1,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,24.6,28.03,83,8.9981,9,5,1,1,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,19.68,23.485,55,16.9979,32,323,9,2,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,1,16.4,20.455,62,22.0028,17,174,20,3,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,33.62,35.605,30,8.9981,142,232,12,6,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,21.32,25.0,63,19.9995,9,7,2,2,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,20.5,24.24,77,12.998,47,84,19,7,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,29.52,33.335,54,0.0,76,223,21,5,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,8.2,10.605,75,11.0014,7,73,22,6,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,19.68,23.485,100,15.0013,6,69,14,2,12,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0,16.4,20.455,82,19.9995,60,255,12,7,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0,1,17.22,21.21,38,16.9979,14,446,17,2,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1,13.12,16.665,93,7.0015,3,8,1,2,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,29.52,34.85,74,8.9981,20,70,22,1,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,30.34,34.85,70,19.9995,104,125,20,7,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,27.06,31.06,54,0.0,68,192,10,5,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,23.78,27.275,23,11.0014,229,254,13,7,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1,0,18.86,22.725,94,0.0,2,19,5,1,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,26.24,31.06,44,19.0012,86,182,15,3,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0,1,22.14,25.76,88,6.0032,40,176,9,4,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0,1,20.5,24.24,77,0.0,17,189,21,5,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,1,13.94,15.15,49,22.0028,15,127,13,1,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,26.24,31.06,53,16.9979,54,163,15,4,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0,0,26.24,31.06,57,15.0013,232,361,17,7,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,0,26.24,31.06,53,0.0,255,327,14,7,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,0,29.52,34.09,70,11.0014,160,179,18,6,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,17.22,21.21,94,0.0,1,10,0,4,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,17.22,21.21,35,8.9981,159,227,14,6,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,1,11.48,15.91,75,0.0,0,3,3,3,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,31.16,34.85,55,12.998,101,167,20,7,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,27.88,31.82,79,7.0015,6,36,1,4,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,9.02,11.365,100,11.0014,10,42,12,6,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0,24.6,25.0,97,7.0015,18,46,2,6,9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,21.32,25.0,72,7.0015,19,409,7,5,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,1,9.02,9.85,37,26.0027,4,43,14,4,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,22.96,26.515,73,6.0032,6,35,1,5,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,21.32,25.0,72,7.0015,2,19,1,3,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,14.76,17.425,40,15.0013,15,92,22,5,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,29.52,34.09,70,7.0015,143,296,11,6,7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,9.02,11.365,93,8.9981,1,6,1,3,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,18.86,22.725,72,7.0015,6,39,0,1,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,8.2,11.365,55,6.0032,0,1,4,1,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,22.14,25.76,83,0.0,1,40,5,5,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,28.7,32.575,61,16.9979,69,277,15,5,9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,4.92,5.305,33,23.9994,0,29,22,2,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,24.6,31.06,53,8.9981,7,7,2,2,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,17.22,21.21,77,23.9994,8,326,7,4,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1,33.62,39.395,56,7.0015,34,177,14,3,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,14.76,15.91,46,31.0009,5,65,20,1,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,12.3,13.635,28,22.0028,30,84,11,6,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,12.3,16.665,52,0.0,9,75,23,4,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,32.8,37.88,55,19.0012,107,751,17,3,8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,16.4,20.455,54,12.998,13,81,22,7,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,9.84,11.365,70,15.0013,13,495,8,3,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1,15.58,19.695,87,0.0,0,23,5,5,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,26.24,30.305,69,7.0015,0,10,3,4,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,27.88,31.06,22,23.9994,50,320,16,2,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,1,27.06,31.06,65,6.0032,0,9,2,4,7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,24.6,31.06,46,15.0013,26,99,11,1,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,32.8,37.88,55,11.0014,32,99,23,4,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,18.86,22.725,63,11.0014,23,472,17,4,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1,16.4,20.455,40,15.0013,10,144,15,4,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,21.32,25.0,77,0.0,18,474,7,1,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,30.34,34.85,66,16.9979,50,236,21,5,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,27.88,12.12,65,8.9981,43,625,8,5,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,7.38,10.605,80,6.0032,3,8,1,1,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,20.5,24.24,36,12.998,251,364,15,6,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,1,10.66,10.605,30,35.0008,0,22,23,3,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,18.86,22.725,41,30.0026,100,144,16,6,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1,10.66,12.12,41,19.0012,10,105,10,5,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,15.58,19.695,37,16.9979,13,194,16,2,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,1,22.14,25.76,68,19.0012,22,84,13,2,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1,24.6,31.06,43,26.0027,20,282,20,4,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1,27.06,29.545,89,16.9979,28,220,23,5,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,11.48,13.635,24,16.9979,6,65,12,2,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,25.42,31.06,43,6.0032,65,161,11,3,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,1,13.12,17.425,81,0.0,3,108,22,4,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,33.62,37.88,46,8.9981,153,214,15,6,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0,0,20.5,24.24,68,0.0,10,38,3,7,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,6.56,6.82,47,19.9995,2,36,23,3,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,22.14,25.76,68,8.9981,3,5,4,6,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,8.2,9.09,47,19.9995,9,125,9,5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,20.5,24.24,72,8.9981,22,144,21,2,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,9.84,11.365,44,15.0013,2,8,2,5,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,33.62,36.365,38,15.0013,164,326,18,7,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,1,32.8,34.85,27,12.998,57,241,16,4,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,17.22,21.21,80,12.998,15,698,8,2,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,8.2,11.365,100,6.0032,3,17,9,6,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,20.5,24.24,100,6.0032,4,9,2,1,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,16.4,20.455,16,43.9989,18,37,9,6,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,18.04,21.97,62,16.9979,7,119,20,3,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
