holiday,workingday,temp,atemp,humidity,windspeed,casual,registered,count,date,hour,weekday,month,W1,W2,W3,autumn,spring,summer,winter
0,1,16.4,20.455,66,6.0032,8,29,37,2012-10-12,01,5,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,28.7,32.575,65,0.0,54,343,397,2011-08-15,19,1,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,12.3,15.15,36,8.9981,18,122,140,2011-11-18,11,5,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,16.4,20.455,43,7.0015,7,29,36,2011-04-03,22,7,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,17.22,21.21,35,19.9995,15,251,266,2012-02-14,16,2,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,13.94,17.425,87,6.0032,0,18,18,2011-11-08,00,2,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,12.3,14.395,56,16.9979,55,217,272,2012-02-05,15,7,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1,35.26,38.635,39,11.0014,67,460,527,2011-08-08,17,1,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,18.04,21.97,100,6.0032,3,47,50,2011-12-07,11,3,12,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,13.12,16.665,76,6.0032,1,44,45,2012-02-16,12,4,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0,28.7,31.82,42,22.0028,262,361,623,2012-04-15,17,7,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,22.96,26.515,78,16.9979,0,14,14,2011-05-03,01,2,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1,5.74,10.605,59,0.0,10,98,108,2012-01-19,10,4,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,21.32,25.0,48,19.9995,50,157,207,2011-10-15,09,6,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,10.66,15.15,81,0.0,2,2,4,2011-12-04,05,7,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,7.38,10.605,43,7.0015,12,74,86,2011-01-17,14,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0,16.4,20.455,37,19.9995,20,73,93,2011-03-19,21,6,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,13.94,15.15,39,23.9994,12,125,137,2011-12-16,13,5,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,14.76,16.665,71,16.9979,16,54,70,2011-01-02,11,7,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1,14.76,16.665,37,26.0027,11,222,233,2012-11-08,21,4,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,28.7,33.335,84,8.9981,37,96,133,2012-07-15,08,7,7,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,17.22,21.21,50,16.9979,6,345,351,2012-05-11,07,5,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,16.4,20.455,76,0.0,8,10,18,2011-04-15,02,5,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,17.22,21.21,44,32.9975,81,101,182,2011-03-12,15,6,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,22.14,25.76,94,23.9994,1,7,8,2011-09-06,00,2,9,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,1,24.6,27.275,88,6.0032,7,18,25,2011-08-15,00,1,8,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,0,22.14,25.76,94,8.9981,42,115,157,2011-05-14,20,6,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0,10.66,12.88,81,12.998,0,4,4,2012-02-05,05,7,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,1,14.76,17.425,50,15.0013,32,70,102,2011-03-15,12,2,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0,23.78,27.275,100,8.9981,8,29,37,2011-09-10,03,6,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,9.02,11.365,87,8.9981,1,4,5,2012-02-04,06,6,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,8.2,7.575,80,35.0008,1,0,1,2011-03-07,04,1,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,17.22,21.21,44,7.0015,25,145,170,2011-12-02,14,5,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,27.06,29.545,89,22.0028,9,68,77,2012-09-08,02,6,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,23.78,27.275,73,11.0014,8,104,112,2011-06-16,06,4,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,1,27.06,30.305,83,16.9979,19,76,95,2012-06-12,12,2,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,1,4.92,6.06,50,15.0013,2,75,77,2011-01-10,07,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,22.14,25.76,56,19.9995,6,107,113,2011-06-14,06,2,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,20.5,24.24,72,8.9981,8,172,180,2012-09-10,06,1,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,24.6,31.06,56,7.0015,9,38,47,2011-06-16,00,4,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,18.86,22.725,63,26.0027,6,5,11,2012-03-08,02,4,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,25.42,27.275,94,6.0032,48,639,687,2012-10-02,18,2,10,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,26.24,31.06,27,23.9994,311,347,658,2012-04-14,15,6,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0,9.84,11.365,38,15.0013,22,77,99,2011-01-16,16,7,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,10.66,11.365,52,22.0028,1,109,110,2011-12-08,10,4,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,29.52,34.85,74,0.0,24,103,127,2011-07-06,11,3,7,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,31.98,37.12,62,16.9979,77,168,245,2011-07-05,21,2,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,27.06,29.545,89,12.998,2,14,16,2011-07-07,01,4,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,14.76,17.425,46,8.9981,9,409,418,2011-12-01,17,4,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,18.86,22.725,59,12.998,17,39,56,2011-10-15,02,6,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,22.96,26.515,88,26.0027,3,17,20,2011-09-05,23,1,9,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,0,4.92,5.305,39,23.9994,2,35,37,2011-01-08,21,6,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,14.76,16.665,46,16.9979,62,258,320,2012-11-17,10,6,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,13.94,15.91,66,16.9979,0,4,4,2011-05-05,03,4,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,18.04,21.97,72,7.0015,31,653,684,2012-04-04,08,3,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1,13.94,15.15,61,19.9995,12,343,355,2011-11-17,08,4,11,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,27.06,30.305,78,12.998,32,649,681,2012-08-01,08,3,8,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,6.56,9.09,86,7.0015,0,68,68,2011-12-19,06,1,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,18.04,21.97,82,0.0,34,628,662,2012-03-14,08,3,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,5.74,6.06,50,22.0028,1,86,87,2011-02-03,07,4,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,29.52,32.575,42,11.0014,161,307,468,2012-10-05,12,5,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,29.52,34.09,70,8.9981,32,636,668,2012-08-03,08,5,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,25.42,27.275,94,8.9981,7,188,195,2011-09-08,08,4,9,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,0,32.8,37.88,55,11.0014,243,317,560,2012-07-14,15,6,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,10.66,11.365,48,22.0028,1,55,56,2012-01-19,23,4,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,9.02,13.635,100,0.0,11,49,60,2011-02-05,15,6,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,1,18.04,21.97,77,15.0013,29,262,291,2011-04-12,17,2,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0,25.42,28.79,83,11.0014,16,103,119,2011-09-10,08,6,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,22.14,25.76,83,12.998,2,8,10,2012-10-06,05,6,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,32.8,37.12,49,11.0014,103,734,837,2012-08-01,17,3,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,5.74,7.575,50,11.0014,0,5,5,2012-01-19,01,4,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,22.96,26.515,37,6.0032,27,100,127,2011-05-10,10,2,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0,28.7,33.335,89,12.998,21,82,103,2011-08-07,22,7,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,24.6,31.06,35,19.0012,196,240,436,2011-05-07,13,6,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,18.04,21.97,33,15.0013,9,46,55,2011-02-14,10,1,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,12.3,15.91,52,7.0015,13,153,166,2011-12-12,13,1,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1,12.3,15.15,70,11.0014,11,115,126,2011-12-09,10,5,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1,19.68,23.485,88,8.9981,0,2,2,2011-05-11,04,3,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1,9.84,14.395,75,0.0,0,10,10,2011-12-02,02,5,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,13.94,15.91,53,16.9979,21,64,85,2011-03-11,15,5,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1,18.04,21.97,94,15.0013,12,121,133,2012-12-10,10,1,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1,33.62,38.635,52,16.9979,90,775,865,2012-08-02,17,4,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,25.42,31.06,53,19.0012,1,4,5,2012-06-14,03,4,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0,17.22,21.21,88,7.0015,1,7,8,2011-10-08,05,6,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,15.58,19.695,46,12.998,16,362,378,2011-12-19,17,1,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,29.52,34.85,79,15.0013,30,293,323,2012-09-04,09,2,9,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0,9.84,11.365,56,16.9979,0,2,2,2011-11-19,05,6,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,26.24,30.305,73,11.0014,2,12,14,2011-08-17,01,3,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,13.94,15.15,93,23.9994,5,35,40,2011-05-04,09,3,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,1,7.38,9.09,55,15.0013,1,5,6,2012-01-03,01,2,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,28.7,33.335,79,8.9981,33,311,344,2012-09-07,09,5,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,13.94,16.665,57,11.0014,18,44,62,2011-04-03,08,7,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,4.92,7.575,74,7.0015,0,36,36,2011-01-04,06,2,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,24.6,30.305,64,22.0028,37,682,719,2012-06-14,08,4,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,24.6,29.545,73,19.0012,63,201,264,2012-10-05,22,5,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,10.66,15.15,87,0.0,3,23,26,2011-12-04,07,7,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,22.14,25.76,45,16.9979,26,147,173,2012-05-07,22,1,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1,20.5,24.24,72,16.9979,12,134,146,2011-05-11,22,3,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,6.56,7.575,55,16.9979,0,5,5,2012-01-03,04,2,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,9.84,12.12,70,11.0014,3,36,39,2011-02-05,00,6,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1,20.5,24.24,77,8.9981,1,4,5,2011-09-19,03,1,9,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,30.34,33.335,51,19.0012,59,471,530,2011-08-15,17,1,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,18.04,21.97,94,8.9981,8,296,304,2012-03-01,07,4,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1,25.42,31.06,46,16.9979,51,408,459,2012-10-01,16,1,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1,9.02,11.365,64,12.998,1,40,41,2012-11-06,05,2,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,18.04,21.97,44,15.0013,22,118,140,2012-01-07,21,6,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,28.7,32.575,70,6.0032,27,38,65,2011-07-10,07,7,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,26.24,30.305,69,11.0014,24,65,89,2011-09-03,08,6,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,31.98,37.88,66,19.0012,54,175,229,2011-07-08,13,5,7,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0,27.06,31.06,54,0.0,20,58,78,2011-07-02,01,6,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,6.56,6.82,47,23.9994,4,62,66,2012-01-14,22,6,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,35.26,40.91,50,19.0012,20,74,94,2011-06-09,10,4,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,28.7,32.575,54,31.0009,53,464,517,2011-05-03,17,2,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,32.8,37.88,55,11.0014,53,114,167,2011-08-04,14,4,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,13.94,16.665,57,11.0014,9,73,82,2011-11-10,23,4,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,23.78,27.275,49,31.0009,152,253,405,2011-10-16,17,7,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,13.12,15.15,70,16.9979,15,121,136,2011-12-09,11,5,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,22.96,26.515,68,15.0013,74,189,263,2012-05-07,12,1,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0,10.66,11.365,48,26.0027,7,150,157,2011-12-17,18,6,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,17.22,21.21,88,16.9979,6,31,37,2011-01-01,19,6,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0,20.5,24.24,59,7.0015,22,78,100,2011-05-08,00,7,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0,30.34,32.575,37,0.0,147,223,370,2011-10-10,14,1,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,31.16,34.09,48,19.0012,22,53,75,2011-08-09,23,2,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,13.94,16.665,66,8.9981,5,18,23,2011-11-13,06,7,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,13.12,16.665,42,7.0015,20,446,466,2012-12-13,18,4,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,26.24,28.79,89,11.0014,19,150,169,2012-09-06,23,4,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,31.16,34.09,40,19.9995,89,376,465,2011-08-12,18,5,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,24.6,30.305,64,26.0027,24,713,737,2012-10-15,08,1,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1,32.8,36.365,43,15.0013,89,346,435,2012-07-10,16,2,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,13.94,16.665,66,8.9981,5,170,175,2011-02-07,18,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0,18.04,21.97,54,15.0013,29,80,109,2012-10-07,01,7,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,17.22,21.21,94,6.0032,5,3,8,2012-03-17,05,6,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1,26.24,30.305,25,19.0012,105,670,775,2012-04-17,18,2,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,17.22,21.21,67,16.9979,5,47,52,2012-10-16,05,2,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,9.02,11.365,80,12.998,3,32,35,2011-03-15,06,2,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,13.94,16.665,46,8.9981,19,310,329,2012-12-12,16,3,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1,26.24,31.06,41,19.0012,40,103,143,2011-06-14,11,2,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,22.96,26.515,52,12.998,5,21,26,2012-03-13,00,2,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1,25.42,29.545,73,7.0015,0,5,5,2011-09-15,02,4,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,22.14,25.76,68,8.9981,3,5,8,2012-06-16,04,6,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,21.32,25.0,72,0.0,24,533,557,2012-09-12,07,3,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,32.8,38.635,59,15.0013,82,432,514,2012-06-19,19,2,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,30.34,32.575,37,16.9979,129,287,416,2012-06-08,13,5,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,22.96,26.515,43,12.998,88,179,267,2011-05-07,19,6,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,15.58,19.695,94,22.0028,1,2,3,2011-05-04,04,3,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,1,24.6,31.06,53,26.0027,68,320,388,2012-05-07,16,1,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1,12.3,14.395,61,15.0013,3,34,37,2012-11-15,05,4,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1,12.3,14.395,56,15.0013,17,136,153,2012-11-06,22,2,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1,12.3,15.15,56,11.0014,20,116,136,2012-12-12,10,3,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,29.52,32.575,30,7.0015,356,316,672,2012-05-19,15,6,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,9.84,12.88,44,6.0032,6,39,45,2011-02-12,22,6,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,27.88,31.82,82,8.9981,1,4,5,2012-09-04,02,2,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,30.34,33.335,45,12.998,41,313,354,2012-05-01,16,2,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,22.14,25.76,64,12.998,43,201,244,2012-10-09,14,2,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1,26.24,31.06,41,19.0012,57,118,175,2011-03-18,13,5,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,21.32,25.0,72,6.0032,2,9,11,2012-09-12,02,3,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,19.68,23.485,67,16.9979,46,94,140,2011-09-18,09,7,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,20.5,24.24,72,12.998,75,139,214,2011-05-01,16,7,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1,32.8,38.635,59,15.0013,96,367,463,2011-06-10,18,5,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,31.16,34.09,45,15.0013,66,214,280,2012-07-09,15,1,7,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0,14.76,18.94,87,0.0,5,40,45,2011-11-06,22,7,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,19.68,23.485,51,27.9993,22,107,129,2011-05-04,15,3,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,18.86,22.725,38,12.998,67,207,274,2012-11-09,14,5,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,10.66,13.635,65,7.0015,2,20,22,2012-02-14,05,2,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1,18.04,21.97,88,19.9995,3,150,153,2012-10-18,06,4,10,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,9.02,13.635,93,0.0,1,19,20,2011-01-18,23,2,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0,9.84,14.395,65,0.0,4,26,30,2011-02-06,23,7,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,18.04,21.97,0,23.9994,2,80,82,2011-03-10,18,4,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,1,13.12,15.91,76,11.0014,16,150,166,2012-12-07,10,5,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1,14.76,16.665,34,23.9994,17,170,187,2012-03-09,11,5,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0,22.96,26.515,60,8.9981,162,214,376,2011-09-18,13,7,9,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,18.04,21.97,62,11.0014,54,146,200,2012-11-11,20,7,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,31.16,36.365,70,7.0015,32,400,432,2011-06-09,08,4,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1,13.94,17.425,46,7.0015,21,207,228,2012-12-12,15,3,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1,21.32,25.0,77,16.9979,42,296,338,2012-05-02,20,3,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,15.58,19.695,54,12.998,45,372,417,2012-12-14,16,5,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,11.48,12.88,65,19.0012,14,124,138,2012-02-08,12,3,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1,33.62,38.635,49,15.0013,32,288,320,2012-07-17,09,2,7,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,19.68,23.485,77,15.0013,30,680,710,2012-06-05,08,2,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0,30.34,34.85,70,16.9979,113,146,259,2011-08-13,14,6,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,22.96,26.515,35,19.9995,29,117,146,2011-02-17,16,4,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1,22.96,26.515,73,11.0014,17,131,148,2012-03-19,22,1,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0,26.24,30.305,69,6.0032,2,8,10,2012-08-12,04,7,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,13.12,15.91,57,12.998,0,3,3,2012-03-02,03,5,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,13.94,15.91,31,19.0012,30,90,120,2011-02-12,14,6,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,10.66,15.15,81,0.0,9,99,108,2012-12-01,00,6,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,22.14,25.76,65,11.0014,44,83,127,2011-04-19,15,2,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1,18.86,22.725,63,22.0028,4,17,21,2012-03-08,01,4,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,13.94,15.91,87,15.0013,0,29,29,2012-01-11,21,3,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0,8.2,10.605,40,11.0014,11,56,67,2011-01-16,18,7,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,26.24,31.06,47,15.0013,48,209,257,2011-06-15,21,3,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,4.1,6.82,49,7.0015,2,12,14,2011-02-11,00,5,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,31.16,36.365,66,6.0032,84,130,214,2012-08-07,11,2,8,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,1,9.02,12.88,87,6.0032,3,46,49,2012-01-09,16,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,1,9.84,11.365,93,16.9979,0,3,3,2011-04-01,04,5,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0,9.84,12.12,70,8.9981,4,13,17,2011-11-12,03,6,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,27.06,31.06,54,8.9981,3,8,11,2011-08-11,02,4,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,29.52,34.85,79,12.998,37,417,454,2011-06-01,08,3,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1,24.6,30.305,28,0.0,50,338,388,2011-04-14,17,4,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,18.86,22.725,28,27.9993,35,82,117,2011-02-16,15,3,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,32.8,37.12,49,0.0,66,261,327,2011-08-19,16,5,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,21.32,25.0,72,8.9981,56,128,184,2012-03-19,10,1,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,11.48,14.395,56,7.0015,7,38,45,2011-02-06,09,7,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,18.04,21.97,88,43.0006,0,5,5,2012-11-13,01,2,11,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,36.08,37.88,28,7.0015,111,220,331,2012-07-06,12,5,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,9.84,12.12,70,8.9981,11,436,447,2012-01-06,08,5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,17.22,21.21,100,15.0013,11,273,284,2012-12-10,09,1,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1,35.26,39.395,41,8.9981,54,171,225,2012-08-02,14,4,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,18.86,22.725,94,12.998,0,1,1,2011-04-11,04,1,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,13.12,14.395,81,31.0009,2,48,50,2012-11-13,06,2,11,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,13.94,15.15,66,26.0027,12,294,306,2012-04-02,07,1,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0
